//	Event Flags					
0x000	_UNUSED					
0x850	TRAINER BATTLE					568 (Flag 0x850)
0x851	TRAINER BATTLE					569 (Flag 0x851)
0x852	TRAINER BATTLE					570 (Flag 0x852)
0x853	TRAINER BATTLE					571 (Flag 0x853)
0x854	TRAINER BATTLE					572 (Flag 0x854)
0x855	TRAINER BATTLE					573 (Flag 0x855)
0x856	TRAINER BATTLE					574 (Flag 0x856)
0x857	TRAINER BATTLE					575 (Flag 0x857)
0x858	TRAINER BATTLE					576 (Flag 0x858)
0x859	TRAINER BATTLE					577 (Flag 0x859)
0x85A	TRAINER BATTLE					578 (Flag 0x85A)
0x85B	TRAINER BATTLE					579 (Flag 0x85B)
0x85C	TRAINER BATTLE					580 (Flag 0x85C)
0x85D	TRAINER BATTLE					581 (Flag 0x85D)
0x85E	TRAINER BATTLE					582 (Flag 0x85E)
0x85F	TRAINER BATTLE					583 (Flag 0x85F)
0x860	TRAINER BATTLE					584 (Flag 0x860)
0x861	TRAINER BATTLE					585 (Flag 0x861)
0x862	TRAINER BATTLE					586 (Flag 0x862)
0x863	TRAINER BATTLE					587 (Flag 0x863)
0x864	TRAINER BATTLE					588 (Flag 0x864)
0x865	TRAINER BATTLE					589 (Flag 0x865)
0x866	TRAINER BATTLE					590 (Flag 0x866)
0x867	TRAINER BATTLE					591 (Flag 0x867)
0x868	TRAINER BATTLE					592 (Flag 0x868)
0x869	TRAINER BATTLE					593 (Flag 0x869)
0x86A	TRAINER BATTLE					594 (Flag 0x86A)
0x86B	TRAINER BATTLE					595 (Flag 0x86B)
0x86C	TRAINER BATTLE					596 (Flag 0x86C)
0x86D	TRAINER BATTLE					597 (Flag 0x86D)
0x86E	TRAINER BATTLE					598 (Flag 0x86E)
0x86F	TRAINER BATTLE					599 (Flag 0x86F)
0x870	TRAINER BATTLE					600 (Flag 0x870)
0x871	TRAINER BATTLE					601 (Flag 0x871)
0x872	TRAINER BATTLE					602 (Flag 0x872)
0x873	TRAINER BATTLE					603 (Flag 0x873)
0x874	TRAINER BATTLE					604 (Flag 0x874)
0x875	TRAINER BATTLE					605 (Flag 0x875)
0x876	TRAINER BATTLE					606 (Flag 0x876)
0x877	TRAINER BATTLE					607 (Flag 0x877)
0x878	TRAINER BATTLE					608 (Flag 0x878)
0x879	TRAINER BATTLE					609 (Flag 0x879)
0x87A	TRAINER BATTLE					610 (Flag 0x87A)
0x87B	TRAINER BATTLE					611 (Flag 0x87B)
0x87C	TRAINER BATTLE					612 (Flag 0x87C)
0x87D	TRAINER BATTLE					613 (Flag 0x87D)
0x87E	TRAINER BATTLE					614 (Flag 0x87E)
0x87F	TRAINER BATTLE					615 (Flag 0x87F)
0x880	TRAINER BATTLE					616 (Flag 0x880)
0x881	TRAINER BATTLE					617 (Flag 0x881)
0x882	TRAINER BATTLE					618 (Flag 0x882)
0x883	TRAINER BATTLE					619 (Flag 0x883)
0x884	TRAINER BATTLE					620 (Flag 0x884)
0x885	TRAINER BATTLE					621 (Flag 0x885)
0x886	TRAINER BATTLE					622 (Flag 0x886)
0x887	TRAINER BATTLE					623 (Flag 0x887)
0x888	TRAINER BATTLE					624 (Flag 0x888)
0x889	TRAINER BATTLE					625 (Flag 0x889)
0x88A	TRAINER BATTLE					626 (Flag 0x88A)
0x88B	TRAINER BATTLE					627 (Flag 0x88B)
0x88C	TRAINER BATTLE					628 (Flag 0x88C)
0x88D	TRAINER BATTLE					629 (Flag 0x88D)
0x88E	TRAINER BATTLE					630 (Flag 0x88E)
0x88F	TRAINER BATTLE					631 (Flag 0x88F)
0x890	TRAINER BATTLE					632 (Flag 0x890)
0x891	TRAINER BATTLE					633 (Flag 0x891)
0x892	TRAINER BATTLE					634 (Flag 0x892)
0x893	TRAINER BATTLE					635 (Flag 0x893)
0x894	TRAINER BATTLE					636 (Flag 0x894)
0x895	TRAINER BATTLE					637 (Flag 0x895)
0x896	TRAINER BATTLE					638 (Flag 0x896)
0x897	TRAINER BATTLE					639 (Flag 0x897)
0x898	TRAINER BATTLE					640 (Flag 0x898)
0x899	TRAINER BATTLE					641 (Flag 0x899)
0x89A	TRAINER BATTLE					642 (Flag 0x89A)
0x89B	TRAINER BATTLE					643 (Flag 0x89B)
0x89C	TRAINER BATTLE					644 (Flag 0x89C)
0x89D	TRAINER BATTLE					645 (Flag 0x89D)
0x89E	TRAINER BATTLE					646 (Flag 0x89E)
0x89F	TRAINER BATTLE					647 (Flag 0x89F)
0x8A0	TRAINER BATTLE					648 (Flag 0x8A0)
0x8A1	TRAINER BATTLE					649 (Flag 0x8A1)
0x8A2	TRAINER BATTLE					650 (Flag 0x8A2)
0x8A3	TRAINER BATTLE					651 (Flag 0x8A3)
0x8A4	TRAINER BATTLE					652 (Flag 0x8A4)
0x8A5	TRAINER BATTLE					653 (Flag 0x8A5)
0x8A6	TRAINER BATTLE					654 (Flag 0x8A6)
0x8A7	TRAINER BATTLE					655 (Flag 0x8A7)
0x8A8	TRAINER BATTLE					656 (Flag 0x8A8)
0x8A9	TRAINER BATTLE					657 (Flag 0x8A9)
0x8AA	TRAINER BATTLE					658 (Flag 0x8AA)
0x8AB	TRAINER BATTLE					659 (Flag 0x8AB)
0x8AC	TRAINER BATTLE					660 (Flag 0x8AC)
0x8AD	TRAINER BATTLE					661 (Flag 0x8AD)
0x8AE	TRAINER BATTLE					662 (Flag 0x8AE)
0x8AF	TRAINER BATTLE					663 (Flag 0x8AF)
0x8B0	TRAINER BATTLE					664 (Flag 0x8B0)
0x8B1	TRAINER BATTLE					665 (Flag 0x8B1)
0x8B2	TRAINER BATTLE					666 (Flag 0x8B2)
0x8B3	TRAINER BATTLE					667 (Flag 0x8B3)
0x8B4	TRAINER BATTLE					668 (Flag 0x8B4)
0x8B5	TRAINER BATTLE					669 (Flag 0x8B5)
0x8B6	TRAINER BATTLE					670 (Flag 0x8B6)
0x8B7	TRAINER BATTLE					671 (Flag 0x8B7)
0x8B8	TRAINER BATTLE					672 (Flag 0x8B8)
0x8B9	TRAINER BATTLE					673 (Flag 0x8B9)
0x8BA	TRAINER BATTLE					674 (Flag 0x8BA)
0x8BB	TRAINER BATTLE					675 (Flag 0x8BB)
0x8BC	TRAINER BATTLE					676 (Flag 0x8BC)
0x8BD	TRAINER BATTLE					677 (Flag 0x8BD)
0x8BE	TRAINER BATTLE					678 (Flag 0x8BE)
0x8BF	TRAINER BATTLE					679 (Flag 0x8BF)
0x8C0	TRAINER BATTLE					680 (Flag 0x8C0)
0x8C1	TRAINER BATTLE					681 (Flag 0x8C1)
0x8C2	TRAINER BATTLE					682 (Flag 0x8C2)
0x8C3	TRAINER BATTLE					683 (Flag 0x8C3)
0x8C4	TRAINER BATTLE					684 (Flag 0x8C4)
0x8C5	TRAINER BATTLE					685 (Flag 0x8C5)
0x8C6	TRAINER BATTLE					686 (Flag 0x8C6)
0x8C7	TRAINER BATTLE					687 (Flag 0x8C7)
0x8C8	TRAINER BATTLE					688 (Flag 0x8C8)
0x8C9	TRAINER BATTLE					689 (Flag 0x8C9)
0x8CA	TRAINER BATTLE					690 (Flag 0x8CA)
0x8CB	TRAINER BATTLE					691 (Flag 0x8CB)
0x8CC	TRAINER BATTLE					692 (Flag 0x8CC)
0x8CD	TRAINER BATTLE					693 (Flag 0x8CD)
0x8CE	TRAINER BATTLE					694 (Flag 0x8CE)
0x8CF	TRAINER BATTLE					695 (Flag 0x8CF)
0x8D0	TRAINER BATTLE					696 (Flag 0x8D0)
0x8D1	TRAINER BATTLE					697 (Flag 0x8D1)
0x8D2	TRAINER BATTLE					698 (Flag 0x8D2)
0x8D3	TRAINER BATTLE					699 (Flag 0x8D3)
0x8D4	TRAINER BATTLE					700 (Flag 0x8D4)
0x8D5	TRAINER BATTLE					701 (Flag 0x8D5)
0x8D6	TRAINER BATTLE					702 (Flag 0x8D6)
0x8D7	TRAINER BATTLE					703 (Flag 0x8D7)
0x8D8	TRAINER BATTLE					704 (Flag 0x8D8)
0x8D9	TRAINER BATTLE	Virbank Complex	Inside	Youngster Masahiro		705 (Flag 0x8D9)
0x8DA	TRAINER BATTLE	Virbank Complex	Inside	Youngster Waylon		706 (Flag 0x8DA)
0x8DB	TRAINER BATTLE					707 (Flag 0x8DB)
0x8DC	TRAINER BATTLE					708 (Flag 0x8DC)
0x8DD	TRAINER BATTLE					709 (Flag 0x8DD)
0x8DE	TRAINER BATTLE					710 (Flag 0x8DE)
0x8DF	TRAINER BATTLE					711 (Flag 0x8DF)
0x8E0	TRAINER BATTLE	Route 6		PKMN Breeder April		712 (Flag 0x8E0)
0x8E1	TRAINER BATTLE					713 (Flag 0x8E1)
0x8E2	TRAINER BATTLE					714 (Flag 0x8E2)
0x8E3	TRAINER BATTLE					715 (Flag 0x8E3)
0x8E4	TRAINER BATTLE					716 (Flag 0x8E4)
0x8E5	TRAINER BATTLE					717 (Flag 0x8E5)
0x8E6	TRAINER BATTLE					718 (Flag 0x8E6)
0x8E7	TRAINER BATTLE					719 (Flag 0x8E7)
0x8E8	TRAINER BATTLE					720 (Flag 0x8E8)
0x8E9	TRAINER BATTLE					721 (Flag 0x8E9)
0x8EA	TRAINER BATTLE					722 (Flag 0x8EA)
0x8EB	TRAINER BATTLE					723 (Flag 0x8EB)
0x8EC	TRAINER BATTLE					724 (Flag 0x8EC)
0x8ED	TRAINER BATTLE					725 (Flag 0x8ED)
0x8EE	TRAINER BATTLE					726 (Flag 0x8EE)
0x8EF	TRAINER BATTLE					727 (Flag 0x8EF)
0x8F0	TRAINER BATTLE					728 (Flag 0x8F0)
0x8F1	TRAINER BATTLE					729 (Flag 0x8F1)
0x8F2	TRAINER BATTLE					730 (Flag 0x8F2)
0x8F3	TRAINER BATTLE					731 (Flag 0x8F3)
0x8F4	TRAINER BATTLE					732 (Flag 0x8F4)
0x8F5	TRAINER BATTLE					733 (Flag 0x8F5)
0x8F6	TRAINER BATTLE					734 (Flag 0x8F6)
0x8F7	TRAINER BATTLE					735 (Flag 0x8F7)
0x8F8	TRAINER BATTLE					736 (Flag 0x8F8)
0x8F9	TRAINER BATTLE					737 (Flag 0x8F9)
0x8FA	TRAINER BATTLE					738 (Flag 0x8FA)
0x8FB	TRAINER BATTLE					739 (Flag 0x8FB)
0x8FC	TRAINER BATTLE					740 (Flag 0x8FC)
0x8FD	TRAINER BATTLE					741 (Flag 0x8FD)
0x8FE	TRAINER BATTLE					742 (Flag 0x8FE)
0x8FF	TRAINER BATTLE					743 (Flag 0x8FF)
0x900	TRAINER BATTLE					744 (Flag 0x900)
0x901	TRAINER BATTLE					745 (Flag 0x901)
0x902	TRAINER BATTLE					746 (Flag 0x902)
0x903	TRAINER BATTLE					747 (Flag 0x903)
0x904	TRAINER BATTLE					748 (Flag 0x904)
0x905	TRAINER BATTLE					749 (Flag 0x905)
0x906	TRAINER BATTLE					750 (Flag 0x906)
0x907	TRAINER BATTLE					751 (Flag 0x907)
0x908	TRAINER BATTLE					752 (Flag 0x908)
0x909	TRAINER BATTLE					753 (Flag 0x909)
0x90A	TRAINER BATTLE					754 (Flag 0x90A)
0x90B	TRAINER BATTLE					755 (Flag 0x90B)
0x90C	TRAINER BATTLE					756 (Flag 0x90C)
0x90D	TRAINER BATTLE					757 (Flag 0x90D)
0x90E	TRAINER BATTLE					758 (Flag 0x90E)
0x90F	TRAINER BATTLE					759 (Flag 0x90F)
0x910						
0x911						
0x912						
0x913						
0x914						
0x915						
0x916						
0x917						
0x918						
0x919						
0x91A						
0x91B						
0x91C						
0x91D						
0x91E						
0x91F						
0x920						
0x921						
0x922						
0x923						
0x924						
0x925						
0x926						
0x927						
0x928						
0x929						
0x92A						
0x92B						
0x92C						
0x92D						
0x92E						
0x92F						
0x930						
0x931						
0x932						
0x933						
0x934						
0x935						
0x936						
0x937						
0x938						
0x939						
0x93A						
0x93B						
0x93C						
0x93D						
0x93E						
0x93F						
0x940						
0x941						
0x942						
0x943						
0x944						
0x945						
0x946						
0x947						
0x948						
0x949						
0x94A						
0x94B						
0x94C						
0x94D						
0x94E						
0x94F						
0x950						
0x951						
0x952						
0x953						
0x954						
0x955						
0x956						
0x957						
0x958						
0x959						
0x95A						
0x95B						
0x95C						
0x95D						
0x95E						
0x95F						
0x960	EVENT			Entered Hall of Fame		
0x961						
0x962						
0x963	EVENT			Has Running Shoes		
0x964	EVENT			Strength effect is active		
0x965						
0x966						
0x967						
0x968						
0x969						
0x96A						
0x96B						
0x96C						
0x96D						
0x96E						
0x96F						
0x970						
0x971						
0x972						
0x973						
0x974						
0x975						
0x976						
0x977						
0x978						
0x979						
0x97A						
0x97B						
0x97C						
0x97D						
0x97E						
0x97F						
0x980						
0x981						
0x982						
0x983						
0x984						
0x985						
0x986						
0x987						
0x988						
0x989						
0x98A	EVENT			N's Pokémon in the Wild		
0x98B						
0x98C						
0x98D						
0x98E						
0x98F						
0x990						
0x991						
0x992						
0x993						
0x994						
0x995						
0x996						
0x997						
0x998						
0x999						
0x99A						
0x99B						
0x99C						
0x99D						
0x99E						
0x99F						
0x9A0						
0x9A1						
0x9A2						
0x9A3						
0x9A4						
0x9A5						
0x9A6						
0x9A7						
0x9A8						
0x9A9						
0x9AA						
0x9AB						
0x9AC						
0x9AD						
0x9AE						
0x9AF						
0x9B0						
0x9B1						
0x9B2						
0x9B3						
0x9B4						
0x9B5						
0x9B6						
0x9B7						
0x9B8						
0x9B9						
0x9BA						
0x9BB						
0x9BC						
0x9BD						
0x9BE						
0x9BF						
0x9C0						
0x9C1						
0x9C2						
0x9C3						
0x9C4						
0x9C5						
0x9C6						
0x9C7						
0x9C8						
0x9C9						
0x9CA						
0x9CB						
0x9CC						
0x9CD						
0x9CE						
0x9CF						
0x9D0						
0x9D1						
0x9D2						
0x9D3						
0x9D4						
0x9D5						
0x9D6						
0x9D7						
0x9D8						
0x9D9						
0x9DA						
0x9DB						
0x9DC						
0x9DD						
0x9DE						
0x9DF						
0x9E0						
0x9E1						
0x9E2						
0x9E3						
0x9E4						
0x9E5						
0x9E6						
0x9E7						
0x9E8						
0x9E9						
0x9EA						
0x9EB						
0x9EC						
0x9ED						
0x9EE						
0x9EF						
0x9F0						
0x9F1						
0x9F2						
0x9F3						
0x9F4						
0x9F5						
0x9F6						
0x9F7						
0x9F8						
0x9F9						
0x9FA						
0x9FB						
0x9FC						
0x9FD						
0x9FE						
0x9FF						
0xA00						
0xA01						
0xA02						
0xA03						
0xA04						
0xA05						
0xA06						
0xA07						
0xA08						
0xA09						
0xA0A						
0xA0B						
0xA0C						
0xA0D						
0xA0E						
0xA0F						
0xA10						
0xA11						
0xA12						
0xA13						
0xA14						
0xA15						
0xA16						
0xA17						
0xA18						
0xA19						
0xA1A						
0xA1B						
0xA1C						
0xA1D						
0xA1E						
0xA1F						
0xA20						
0xA21						
0xA22						
0xA23						
0xA24						
0xA25						
0xA26						
0xA27						
0xA28						
0xA29						
0xA2A						
0xA2B						
0xA2C						
0xA2D						
0xA2E						
0xA2F						
0xA30						
0xA31						
0xA32						
0xA33						
0xA34						
0xA35						
0xA36						
0xA37						
0xA38						
0xA39						
0xA3A						
0xA3B						
0xA3C						
0xA3D						
0xA3E						
0xA3F						
0xA40						
0xA41						
0xA42						
0xA43						
0xA44						
0xA45						
0xA46						
0xA47						
0xA48						
0xA49						
0xA4A						
0xA4B						
0xA4C						
0xA4D						
0xA4E						
0xA4F						
0xA50						
0xA51						
0xA52						
0xA53						
0xA54						
0xA55						
0xA56						
0xA57						
0xA58						
0xA59						
0xA5A						
0xA5B						
0xA5C						
0xA5D						
0xA5E						
0xA5F						
0xA60						
0xA61						
0xA62						
0xA63						
0xA64						
0xA65						
0xA66						
0xA67						
0xA68						
0xA69						
0xA6A						
0xA6B						
0xA6C						
0xA6D						
0xA6E						
0xA6F						
0xA70						
0xA71						
0xA72						
0xA73						
0xA74						
0xA75						
0xA76						
0xA77						
0xA78						
0xA79						
0xA7A						
0xA7B						
0xA7C						
0xA7D						
0xA7E						
0xA7F						
0xA80						
0xA81						
0xA82						
0xA83						
0xA84						
0xA85						
0xA86						
0xA87						
0xA88						
0xA89						
0xA8A						
0xA8B						
0xA8C						
0xA8D						
0xA8E						
0xA8F						
0xA90						
0xA91						
0xA92						
0xA93						
0xA94						
0xA95						
0xA96						
0xA97						
0xA98						
0xA99						
0xA9A						
0xA9B						
0xA9C						
0xA9D						
0xA9E						
0xA9F						
0xAA0						
0xAA1						
0xAA2						
0xAA3						
0xAA4						
0xAA5						
0xAA6						
0xAA7						
0xAA8						
0xAA9						
0xAAA						
0xAAB						
0xAAC						
0xAAD						
0xAAE						
0xAAF						
0xAB0						
0xAB1						
0xAB2						
0xAB3						
0xAB4						
0xAB5						
0xAB6						
0xAB7						
0xAB8	EVENT			Rode Royal Unova (Today)		
0xAB9						
0xABA						
0xABB	EVENT			Received a Fossil from Twist Mountain Worker (Today)		
0xABC						
0xABD						
0xABE						
0xABF						
0xAC0						
0xAC1						
0xAC2						
0xAC3						
0xAC4						
0xAC5						
0xAC6						
0xAC7						
0xAC8	EVENT	Pinwheel Forest	Outside	Received Stardust by smashing the challenge rock with a Fighting-type Pokémon (Today)		
0xAC9						
0xACA						
0xACB						
0xACC						
0xACD						
0xACE						
0xACF						
0xAD0						
0xAD1						
0xAD2						
0xAD3						
0xAD4						
0xAD5						
0xAD6	STATIC ENCOUNTER			Weekly Mandibuzz/Braviary on Route 4 disappeared		
0xAD7	STATIC ENCOUNTER			Weekly Jellicent in Undella Bay disappeared		
0xAD8						
0xAD9						
0xADA						
0xADB						
0xADC						
0xADD						
0xADE						
0xADF						
0xAE0						
0xAE1						
0xAE2						
0xAE3						
0xAE4						
0xAE5						
0xAE6						
0xAE7						
0xAE8						
0xAE9						
0xAEA						
0xAEB						
0xAEC						
0xAED						
0xAEE						
0xAEF						
0xAF0						
0xAF1						
0xAF2						
0xAF3						
0xAF4						
0xAF5						
0xAF6						
0xAF7						
0xAF8						
0xAF9						
0xAFA						
0xAFB						
0xAFC						
0xAFD						
0xAFE						
0xAFF						
0xB00	HIDDEN ITEM					000 (Flag 0xB00)
0xB01	HIDDEN ITEM					001 (Flag 0xB01)
0xB02	HIDDEN ITEM					002 (Flag 0xB02)
0xB03	HIDDEN ITEM					003 (Flag 0xB03)
0xB04	HIDDEN ITEM	Striaton City		PP Up		004 (Flag 0xB04)
0xB05	HIDDEN ITEM	Nacrene City		PP Up		005 (Flag 0xB05)
0xB06	HIDDEN ITEM	Nimbasa City		Thunder Stone		006 (Flag 0xB06)
0xB07	HIDDEN ITEM	Nimbasa City		Revive		007 (Flag 0xB07)
0xB08	HIDDEN ITEM	Driftveil City		Ultra Ball		008 (Flag 0xB08)
0xB09	HIDDEN ITEM	Driftveil City		Rare Bone		009 (Flag 0xB09)
0xB0A	HIDDEN ITEM	Mistralton City		Flying Gem		010 (Flag 0xB0A)
0xB0B	HIDDEN ITEM	?		?		011 (Flag 0xB0B)
0xB0C	HIDDEN ITEM					012 (Flag 0xB0C)
0xB0D	HIDDEN ITEM					013 (Flag 0xB0D)
0xB0E	HIDDEN ITEM					014 (Flag 0xB0E)
0xB0F	HIDDEN ITEM					015 (Flag 0xB0F)
0xB10	HIDDEN ITEM					016 (Flag 0xB10)
0xB11	HIDDEN ITEM					017 (Flag 0xB11)
0xB12	HIDDEN ITEM					018 (Flag 0xB12)
0xB13	HIDDEN ITEM					019 (Flag 0xB13)
0xB14	HIDDEN ITEM					020 (Flag 0xB14)
0xB15	HIDDEN ITEM					021 (Flag 0xB15)
0xB16	HIDDEN ITEM					022 (Flag 0xB16)
0xB17	HIDDEN ITEM					023 (Flag 0xB17)
0xB18	HIDDEN ITEM					024 (Flag 0xB18)
0xB19	HIDDEN ITEM					025 (Flag 0xB19)
0xB1A	HIDDEN ITEM					026 (Flag 0xB1A)
0xB1B	HIDDEN ITEM					027 (Flag 0xB1B)
0xB1C	HIDDEN ITEM					028 (Flag 0xB1C)
0xB1D	HIDDEN ITEM					029 (Flag 0xB1D)
0xB1E	HIDDEN ITEM					030 (Flag 0xB1E)
0xB1F	HIDDEN ITEM					031 (Flag 0xB1F)
0xB20	HIDDEN ITEM					032 (Flag 0xB20)
0xB21	HIDDEN ITEM					033 (Flag 0xB21)
0xB22	HIDDEN ITEM					034 (Flag 0xB22)
0xB23	HIDDEN ITEM					035 (Flag 0xB23)
0xB24	HIDDEN ITEM					036 (Flag 0xB24)
0xB25	HIDDEN ITEM					037 (Flag 0xB25)
0xB26	HIDDEN ITEM					038 (Flag 0xB26)
0xB27	HIDDEN ITEM					039 (Flag 0xB27)
0xB28	HIDDEN ITEM					040 (Flag 0xB28)
0xB29	HIDDEN ITEM					041 (Flag 0xB29)
0xB2A	HIDDEN ITEM					042 (Flag 0xB2A)
0xB2B	HIDDEN ITEM					043 (Flag 0xB2B)
0xB2C	HIDDEN ITEM	Virbank City		Antidote		044 (Flag 0xB2C)
0xB2D	HIDDEN ITEM	Dreamyard		PP Up		045 (Flag 0xB2D)
0xB2E	HIDDEN ITEM	Dreamyard	Basement	Psychic Gem		046 (Flag 0xB2E)
0xB2F	HIDDEN ITEM	Pinwheel Forest	Outside	Max Elixir		047 (Flag 0xB2F)
0xB30	HIDDEN ITEM	Pinwheel Forest	Outside	Ultra Ball		048 (Flag 0xB30)
0xB31	HIDDEN ITEM	Pinwheel Forest	Outside	Fighting Gem		049 (Flag 0xB31)
0xB32	HIDDEN ITEM	Pinwheel Forest	Inside	Bug Gem		050 (Flag 0xB32)
0xB33	HIDDEN ITEM	Pinwheel Forest	Inside	Balm Mushroom		051 (Flag 0xB33)
0xB34	HIDDEN ITEM	Pinwheel Forest	Inside	Rare Candy		052 (Flag 0xB34)
0xB35	HIDDEN ITEM	Pinwheel Forest	Inside	Green Shard		053 (Flag 0xB35)
0xB36	HIDDEN ITEM	Pinwheel Forest	Inside	Ultra Ball		054 (Flag 0xB36)
0xB37	HIDDEN ITEM	Desert Resort		Ground Gem		055 (Flag 0xB37)
0xB38	HIDDEN ITEM	Desert Resort		Red Shard		056 (Flag 0xB38)
0xB39	HIDDEN ITEM	Desert Resort		Blue Shard		057 (Flag 0xB39)
0xB3A	HIDDEN ITEM	Desert Resort		Star Piece		058 (Flag 0xB3A)
0xB3B	HIDDEN ITEM	Desert Resort		Fire Stone		059 (Flag 0xB3B)
0xB3C	HIDDEN ITEM	Desert Resort		Super Repel		060 (Flag 0xB3C)
0xB3D	HIDDEN ITEM	Relic Castle	B1F	Heart Scale		061 (Flag 0xB3D)
0xB3E	HIDDEN ITEM	Relic Castle	Passage	Sun Stone		062 (Flag 0xB3E)
0xB3F	HIDDEN ITEM	PWT	Exterior	Zinc		063 (Flag 0xB3F)
0xB40	HIDDEN ITEM	PWT	Exterior	Ether		064 (Flag 0xB40)
0xB41	HIDDEN ITEM	Chargestone Cave	1F	Yellow Shard		065 (Flag 0xB41)
0xB42	HIDDEN ITEM	Chargestone Cave	1F	Hyper Potion		066 (Flag 0xB42)
0xB43	HIDDEN ITEM	Chargestone Cave	1F	Carbos		067 (Flag 0xB43)
0xB44	HIDDEN ITEM	Chargestone Cave	B1F	Ultra Ball		068 (Flag 0xB44)
0xB45	HIDDEN ITEM	Chargestone Cave	B2F	Electric Gem		069 (Flag 0xB45)
0xB46	HIDDEN ITEM	Twist Mountain		Full Restore		070 (Flag 0xB46)
0xB47	HIDDEN ITEM	Twist Mountain		Yellow Shard		071 (Flag 0xB47)
0xB48	HIDDEN ITEM	Twist Mountain		Rare Candy		072 (Flag 0xB48)
0xB49	HIDDEN ITEM	Twist Mountain		Ultra Ball		073 (Flag 0xB49)
0xB4A	HIDDEN ITEM	Twist Mountain		Rare Bone		074 (Flag 0xB4A)
0xB4B	HIDDEN ITEM	Dragonspiral Tower	2F	Red Shard		075 (Flag 0xB4B)
0xB4C	HIDDEN ITEM	Dragonspiral Tower	7F	Comet Shard		076 (Flag 0xB4C)
0xB4D	HIDDEN ITEM	Giant Chasm	Entrance	Max Potion		077 (Flag 0xB4D)
0xB4E	HIDDEN ITEM	Giant Chasm	Entrance	Moon Stone		078 (Flag 0xB4E)
0xB4F	HIDDEN ITEM	Giant Chasm	Cave	Ice Gem		079 (Flag 0xB4F)
0xB50	HIDDEN ITEM	Giant Chasm	Cave	Star Piece		080 (Flag 0xB50)
0xB51	HIDDEN ITEM	Giant Chasm	Cave	Ultra Ball		081 (Flag 0xB51)
0xB52	HIDDEN ITEM	Castelia Sewers		Ultra Ball		082 (Flag 0xB52)
0xB53	HIDDEN ITEM	Castelia Sewers		Poison Gem		083 (Flag 0xB53)
0xB54	HIDDEN ITEM	Castelia Sewers		Nugget		084 (Flag 0xB54)
0xB55	HIDDEN ITEM	Castelia Sewers		Max Repel		085 (Flag 0xB55)
0xB56	HIDDEN ITEM	Castelia Sewers		HP Up		086 (Flag 0xB56)
0xB57	HIDDEN ITEM	Undella Bay		Heart Scale		087 (Flag 0xB57)
0xB58	HIDDEN ITEM	Virbank Complex	Outside	Pearl		088 (Flag 0xB58)
0xB59	HIDDEN ITEM	Virbank Complex	Inside	Great Ball		089 (Flag 0xB59)
0xB5A	HIDDEN ITEM	Virbank Complex	Inside	Tiny Mushroom		090 (Flag 0xB5A)
0xB5B	HIDDEN ITEM	Reversal Mountain	B1F	Water Gem (B2)		091 (Flag 0xB5B)
0xB5C	HIDDEN ITEM	Reversal Mountain	1F	Green Shard (B2)		092 (Flag 0xB5C)
0xB5D	HIDDEN ITEM	Reversal Mountain	1F	Elixir (B2)		093 (Flag 0xB5D)
0xB5E	HIDDEN ITEM	Reversal Mountain	1F	Star Piece (B2)		094 (Flag 0xB5E)
0xB5F	HIDDEN ITEM	Reversal Mountain	1F	Calcium (B2)		095 (Flag 0xB5F)
0xB60	HIDDEN ITEM	Reversal Mountain	1F	Blue Shard (B2)		096 (Flag 0xB60)
0xB61	HIDDEN ITEM	Reversal Mountain	B1F	Fire Gem (W2)		097 (Flag 0xB61)
0xB62	HIDDEN ITEM	Reversal Mountain	1F	Elixir (W2)		098 (Flag 0xB62)
0xB63	HIDDEN ITEM	Reversal Mountain	1F	Yellow Shard (W2)		099 (Flag 0xB63)
0xB64	HIDDEN ITEM	Reversal Mountain	1F	Calcium (W2)		100 (Flag 0xB64)
0xB65	HIDDEN ITEM	Reversal Mountain	1F	Star Piece (W2)		101 (Flag 0xB65)
0xB66	HIDDEN ITEM	Reversal Mountain	1F	Red Shard (W2)		102 (Flag 0xB66)
0xB67	HIDDEN ITEM	Route 23		Yellow Shard		103 (Flag 0xB67)
0xB68	HIDDEN ITEM	Route 23		Ultra Ball		104 (Flag 0xB68)
0xB69	HIDDEN ITEM	Route 23		PP Up		105 (Flag 0xB69)
0xB6A	HIDDEN ITEM	Victory Road	Entrance	Dusk Stone		106 (Flag 0xB6A)
0xB6B	HIDDEN ITEM	Victory Road	Entrance	Iron		107 (Flag 0xB6B)
0xB6C	HIDDEN ITEM	Victory Road	2F	Full Restore		108 (Flag 0xB6C)
0xB6D	HIDDEN ITEM	Victory Road	2F	Max Revive		109 (Flag 0xB6D)
0xB6E	HIDDEN ITEM	Victory Road	Cave	Red Shard		110 (Flag 0xB6E)
0xB6F	HIDDEN ITEM	Victory Road	Cave	Max Elixir		111 (Flag 0xB6F)
0xB70	HIDDEN ITEM	Victory Road	Outside Area 2	Rare Candy		112 (Flag 0xB70)
0xB71	HIDDEN ITEM	Victory Road	Outside Area 2	Normal Gem		113 (Flag 0xB71)
0xB72	HIDDEN ITEM	Relic Passage		Escape Rope		114 (Flag 0xB72)
0xB73	HIDDEN ITEM	Relic Passage		Max Repel		115 (Flag 0xB73)
0xB74	HIDDEN ITEM	Relic Passage		Blue Shard		116 (Flag 0xB74)
0xB75	HIDDEN ITEM	Relic Passage		Green Shard		117 (Flag 0xB75)
