//	Event Flags					
0x000	_UNUSED					// FH_0
0x6AE	TRAINER BATTLE			Pokefan Carter		TR_FLAG_350
0x6AF	TRAINER BATTLE			Pokefan Trevor		TR_FLAG_351
0x6B0	TRAINER BATTLE			Pokefan Georgia		TR_FLAG_352
0x6B1	TRAINER BATTLE			Team Rocket Grunt 24		TR_FLAG_353
0x6B2	TRAINER BATTLE			Lass Laura		TR_FLAG_354
0x6B3	TRAINER BATTLE			Lass Shannon		TR_FLAG_355
0x6B4	TRAINER BATTLE			Lass Michelle		TR_FLAG_356
0x6B5	TRAINER BATTLE			Hiker Clarke		TR_FLAG_357
0x6B6	TRAINER BATTLE			Hiker Kenny		TR_FLAG_358
0x6B7	TRAINER BATTLE			Hiker Jim		TR_FLAG_359
0x6B8	TRAINER BATTLE			Bug Catcher Arnie 2		TR_FLAG_360
0x6B9	TRAINER BATTLE			Ace Trainer Kevin		TR_FLAG_361
0x6BA	TRAINER BATTLE			Ace Trainer Quinn		TR_FLAG_362
0x6BB	TRAINER BATTLE			Ace Trainer Emma		TR_FLAG_363
0x6BC	TRAINER BATTLE			Super Nerd Sam		TR_FLAG_364
0x6BD	TRAINER BATTLE			Super Nerd Tyrone		TR_FLAG_365
0x6BE	TRAINER BATTLE			Super Nerd Pat		TR_FLAG_366
0x6BF	TRAINER BATTLE			Super Nerd Shawn		TR_FLAG_367
0x6C0	TRAINER BATTLE			Medium Rebecca		TR_FLAG_368
0x6C1	TRAINER BATTLE			Medium Darcy		TR_FLAG_369
0x6C2	TRAINER BATTLE			Swimmer Jerome		TR_FLAG_370
0x6C3	TRAINER BATTLE			Swimmer Tucker		TR_FLAG_371
0x6C4	TRAINER BATTLE			Swimmer Mickey 6		TR_FLAG_372
0x6C5	TRAINER BATTLE			Swimmer Frankie		TR_FLAG_373
0x6C6	TRAINER BATTLE			Swimmer Tyson		TR_FLAG_374
0x6C7	TRAINER BATTLE			Swimmer Mickey 7		TR_FLAG_375
0x6C8	TRAINER BATTLE			Swimmer Mickey 8		TR_FLAG_376
0x6C9	TRAINER BATTLE			Swimmer Parker		TR_FLAG_377
0x6CA	TRAINER BATTLE			Youngster Warren		TR_FLAG_378
0x6CB	TRAINER BATTLE			Youngster Jimmy		TR_FLAG_379
0x6CC	TRAINER BATTLE			Youngster Owen		TR_FLAG_380
0x6CD	TRAINER BATTLE			Youngster Jason		TR_FLAG_381
0x6CE	TRAINER BATTLE			Teacher Hillary		TR_FLAG_382
0x6CF	TRAINER BATTLE			Bird Keeper Peter		TR_FLAG_383
0x6D0	TRAINER BATTLE			Hiker Daniel		TR_FLAG_384
0x6D1	TRAINER BATTLE			Twins Dara and Dia		TR_FLAG_385
0x6D2	TRAINER BATTLE			Psychic Greg		TR_FLAG_386
0x6D3	TRAINER BATTLE			Twins Amy and Mimi 2		TR_FLAG_387
0x6D4	TRAINER BATTLE			Firebreather Walt		TR_FLAG_388
0x6D5	TRAINER BATTLE			Psychic Nelson		TR_FLAG_389
0x6D6	TRAINER BATTLE			Firebreather Ray		TR_FLAG_390
0x6D7	TRAINER BATTLE			Poke Maniac Issac		TR_FLAG_391
0x6D8	TRAINER BATTLE			Poke Maniac Donald		TR_FLAG_392
0x6D9	TRAINER BATTLE			Super Nerd Teru		TR_FLAG_393
0x6DA	TRAINER BATTLE			Ace Trainer Mickey 4		TR_FLAG_394
0x6DB	TRAINER BATTLE			Psychic Mark		TR_FLAG_395
0x6DC	TRAINER BATTLE			Juggler Horton		TR_FLAG_396
0x6DD	TRAINER BATTLE			School Kid Chad		TR_FLAG_397
0x6DE	TRAINER BATTLE			Beauty Valerie		TR_FLAG_398
0x6DF	TRAINER BATTLE			Firebreather Lyle		TR_FLAG_399
0x6E0	TRAINER BATTLE			Lass Dana		TR_FLAG_400
0x6E1	TRAINER BATTLE			Gentleman Alfred		TR_FLAG_401
0x6E2	TRAINER BATTLE			Picnicker Tiffany		TR_FLAG_402
0x6E3	TRAINER BATTLE			Camper Spencer		TR_FLAG_403
0x6E4	TRAINER BATTLE			Team Rocket Grunt 5		TR_FLAG_404
0x6E5	TRAINER BATTLE			Psychic Phil		TR_FLAG_405
0x6E6	TRAINER BATTLE			Poke Maniac Zach		TR_FLAG_406
0x6E7	TRAINER BATTLE			Ace Trainer Allen		TR_FLAG_407
0x6E8	TRAINER BATTLE			Ace Trainer Cybil		TR_FLAG_408
0x6E9	TRAINER BATTLE			Pokefan Brandon		TR_FLAG_409
0x6EA	TRAINER BATTLE			Sailor Harry		TR_FLAG_410
0x6EB	TRAINER BATTLE			Psychic Vernon		TR_FLAG_411
0x6EC	TRAINER BATTLE			Psychic Eli		TR_FLAG_412
0x6ED	TRAINER BATTLE			Fisherman Scott		TR_FLAG_413
0x6EE	TRAINER BATTLE			Bird Keeper Jose 2		TR_FLAG_414
0x6EF	TRAINER BATTLE			Psychic Jared		TR_FLAG_415
0x6F0	TRAINER BATTLE			Twins Jo and Zoe 2		TR_FLAG_416
0x6F1	TRAINER BATTLE			Ace Trainer Jenn		TR_FLAG_417
0x6F2	TRAINER BATTLE			Elite Four Bruno Bruno		TR_FLAG_418
0x6F3	TRAINER BATTLE			Lass Ellen		TR_FLAG_419
0x6F4	TRAINER BATTLE			Bird Keeper Perry		TR_FLAG_420
0x6F5	TRAINER BATTLE			Bird Keeper Bret		TR_FLAG_421
0x6F6	TRAINER BATTLE			Psychic Rodney		TR_FLAG_422
0x6F7	TRAINER BATTLE			Pokefan Jeremy		TR_FLAG_423
0x6F8	TRAINER BATTLE			Pokefan Colin		TR_FLAG_424
0x6F9	TRAINER BATTLE			Twins Meg and Peg		TR_FLAG_425
0x6FA	TRAINER BATTLE			Twins Meg and Peg 2		TR_FLAG_426
0x6FB	TRAINER BATTLE			Teacher Shirley		TR_FLAG_427
0x6FC	TRAINER BATTLE			School Kid Nate		TR_FLAG_428
0x6FD	TRAINER BATTLE			School Kid Ricky		TR_FLAG_429
0x6FE	TRAINER BATTLE			School Kid Jack 2		TR_FLAG_430
0x6FF	TRAINER BATTLE			School Kid Jack 3		TR_FLAG_431
0x700	TRAINER BATTLE			School Kid Alan 2		TR_FLAG_432
0x701	TRAINER BATTLE			School Kid Alan 3		TR_FLAG_433
0x702	TRAINER BATTLE			School Kid Chad 2		TR_FLAG_434
0x703	TRAINER BATTLE			School Kid Chad 3		TR_FLAG_435
0x704	TRAINER BATTLE			Pokefan Beverly 2		TR_FLAG_436
0x705	TRAINER BATTLE			Pokefan Beverly 3		TR_FLAG_437
0x706	TRAINER BATTLE			Pokefan Derek 2		TR_FLAG_438
0x707	TRAINER BATTLE			Pokefan Derek 3		TR_FLAG_439
0x708	TRAINER BATTLE			Sailor Huey 2		TR_FLAG_440
0x709	TRAINER BATTLE			Sailor Huey 3		TR_FLAG_441
0x70A	TRAINER BATTLE			Lass Mickey		TR_FLAG_442
0x70B	TRAINER BATTLE			Lass Mickey 2		TR_FLAG_443
0x70C	TRAINER BATTLE			Ace Trainer Reena 2		TR_FLAG_444
0x70D	TRAINER BATTLE			Ace Trainer Reena 3		TR_FLAG_445
0x70E	TRAINER BATTLE			Bird Keeper Jose 3		TR_FLAG_446
0x70F	TRAINER BATTLE			Bird Keeper Vance 2		TR_FLAG_447
0x710	TRAINER BATTLE			Bird Keeper Vance 3		TR_FLAG_448
0x711	TRAINER BATTLE			Bug Catcher Arnie 3		TR_FLAG_449
0x712	TRAINER BATTLE			Fisherman Wilton 3		TR_FLAG_450
0x713	TRAINER BATTLE			Hiker Parry 2		TR_FLAG_451
0x714	TRAINER BATTLE			Hiker Parry 3		TR_FLAG_452
0x715	TRAINER BATTLE			Picnicker Erin 3		TR_FLAG_453
0x716	TRAINER BATTLE			Juggler Irwin 2		TR_FLAG_454
0x717	TRAINER BATTLE			Juggler Irwin 3		TR_FLAG_455
0x718	TRAINER BATTLE			Ace Trainer Gaven 2		TR_FLAG_456
0x719	TRAINER BATTLE			Ace Trainer Gaven 3		TR_FLAG_457
0x71A	TRAINER BATTLE			Ace Trainer Jamie 2		TR_FLAG_458
0x71B	TRAINER BATTLE			Ace Trainer Jamie 3		TR_FLAG_459
0x71C	TRAINER BATTLE			Bug Catcher Wade 2		TR_FLAG_460
0x71D	TRAINER BATTLE			Bug Catcher Wade 3		TR_FLAG_461
0x71E	TRAINER BATTLE			Fisherman Ralph 2		TR_FLAG_462
0x71F	TRAINER BATTLE			Fisherman Ralph 3		TR_FLAG_463
0x720	TRAINER BATTLE			Lass Dana 2		TR_FLAG_464
0x721	TRAINER BATTLE			Lass Dana 3		TR_FLAG_465
0x722	TRAINER BATTLE			Picnicker Tiffany 2		TR_FLAG_466
0x723	TRAINER BATTLE			Picnicker Tiffany 3		TR_FLAG_467
0x724	TRAINER BATTLE			Scientist Ross		TR_FLAG_468
0x725	TRAINER BATTLE			Scientist Mitch		TR_FLAG_469
0x726	TRAINER BATTLE			Scientist Gregg		TR_FLAG_470
0x727	TRAINER BATTLE			Scientist Garett		TR_FLAG_471
0x728	TRAINER BATTLE			Scientist Trenton		TR_FLAG_472
0x729	TRAINER BATTLE			Super Nerd Mickey 2		TR_FLAG_473
0x72A	TRAINER BATTLE			Super Nerd Mickey 3		TR_FLAG_474
0x72B	TRAINER BATTLE			Super Nerd Mickey 4		TR_FLAG_475
0x72C	TRAINER BATTLE			Super Nerd Mickey 5		TR_FLAG_476
0x72D	TRAINER BATTLE			Super Nerd Mickey 6		TR_FLAG_477
0x72E	TRAINER BATTLE			Executive Ariana		TR_FLAG_478
0x72F	TRAINER BATTLE			Executive Ariana 2		TR_FLAG_479
0x730	TRAINER BATTLE			Skier Diana		TR_FLAG_480
0x731	TRAINER BATTLE			Skier Jill		TR_FLAG_481
0x732	TRAINER BATTLE			Boarder Deandre		TR_FLAG_482
0x733	TRAINER BATTLE			Boarder Patton		TR_FLAG_483
0x734	TRAINER BATTLE			Boarder Gerardo		TR_FLAG_484
0x735	TRAINER BATTLE			Executive Archer		TR_FLAG_485
0x736	TRAINER BATTLE			Executive Proton		TR_FLAG_486
0x737	TRAINER BATTLE			Executive Petrel		TR_FLAG_487
0x738	TRAINER BATTLE			Executive Petrel 2		TR_FLAG_488
0x739	TRAINER BATTLE			Rival Silver 19		TR_FLAG_489
0x73A	TRAINER BATTLE			Rival Silver 20		TR_FLAG_490
0x73B	TRAINER BATTLE			Rival Silver 21		TR_FLAG_491
0x73C	TRAINER BATTLE			Pokefan Alex		TR_FLAG_492
0x73D	TRAINER BATTLE			Medium Edith		TR_FLAG_493
0x73E	TRAINER BATTLE			Medium Georgina		TR_FLAG_494
0x73F	TRAINER BATTLE			Passerby Boy		TR_FLAG_495
0x740	TRAINER BATTLE			Passerby Boy 2		TR_FLAG_496
0x741	TRAINER BATTLE			Passerby Boy 3		TR_FLAG_497
0x742	TRAINER BATTLE			Mystery Man Eusine		TR_FLAG_498
0x743	TRAINER BATTLE			Team Rocket Grunt 25		TR_FLAG_499
0x744	TRAINER BATTLE			Ace Trainer Kobe		TR_FLAG_500
0x745	TRAINER BATTLE			Ace Trainer Piper		TR_FLAG_501
0x746	TRAINER BATTLE			Twins Clea and Gil		TR_FLAG_502
0x747	TRAINER BATTLE			School Kid Jack 4		TR_FLAG_503
0x748	TRAINER BATTLE			School Kid Mickey		TR_FLAG_504
0x749	TRAINER BATTLE			School Kid Alan 4		TR_FLAG_505
0x74A	TRAINER BATTLE			School Kid Mickey 2		TR_FLAG_506
0x74B	TRAINER BATTLE			School Kid Chad 4		TR_FLAG_507
0x74C	TRAINER BATTLE			School Kid Mickey 3		TR_FLAG_508
0x74D	TRAINER BATTLE			Sailor Huey 4		TR_FLAG_509
0x74E	TRAINER BATTLE			Youngster Joey 4		TR_FLAG_510
0x74F	TRAINER BATTLE			Youngster Mickey		TR_FLAG_511
0x750	TRAINER BATTLE			Bug Catcher Wade 4		TR_FLAG_512
0x751	TRAINER BATTLE			Bug Catcher Arnie 4		TR_FLAG_513
0x752	TRAINER BATTLE			Bug Catcher Mickey		TR_FLAG_514
0x753	TRAINER BATTLE			Fisherman Ralph 4		TR_FLAG_515
0x754	TRAINER BATTLE			Fisherman Mickey		TR_FLAG_516
0x755	TRAINER BATTLE			Fisherman Tully 4		TR_FLAG_517
0x756	TRAINER BATTLE			Picnicker Liz 4		TR_FLAG_518
0x757	TRAINER BATTLE			Picnicker Mickey		TR_FLAG_519
0x758	TRAINER BATTLE			Picnicker Gina 4		TR_FLAG_520
0x759	TRAINER BATTLE			Picnicker Mickey 2		TR_FLAG_521
0x75A	TRAINER BATTLE			Picnicker Tiffany 4		TR_FLAG_522
0x75B	TRAINER BATTLE			Hiker Anthony 4		TR_FLAG_523
0x75C	TRAINER BATTLE			Hiker Mickey		TR_FLAG_524
0x75D	TRAINER BATTLE			Camper Todd 4		TR_FLAG_525
0x75E	TRAINER BATTLE			Camper Mickey 7		TR_FLAG_526
0x75F	TRAINER BATTLE			Juggler Irwin 4		TR_FLAG_527
0x760	TRAINER BATTLE			Lass Dana 4		TR_FLAG_528
0x761	TRAINER BATTLE			Lass Mickey 3		TR_FLAG_529
0x762	TRAINER BATTLE			Poke Maniac Brent 4		TR_FLAG_530
0x763	TRAINER BATTLE			Twins Mickey		TR_FLAG_531
0x764	TRAINER BATTLE			Bug Catcher Mickey 2		TR_FLAG_532
0x765	TRAINER BATTLE			Bug Catcher Wayne		TR_FLAG_533
0x766	TRAINER BATTLE			Beauty Kimberly		TR_FLAG_534
0x767	TRAINER BATTLE			Pokefan Marigold		TR_FLAG_535
0x768	TRAINER BATTLE			Camper Bertrand		TR_FLAG_536
0x769	TRAINER BATTLE			Poke Maniac Harrison		TR_FLAG_537
0x76A	TRAINER BATTLE			Super Nerd Hugh		TR_FLAG_538
0x76B	TRAINER BATTLE			Super Nerd Markus		TR_FLAG_539
0x76C	TRAINER BATTLE			Pokefan Rex		TR_FLAG_540
0x76D	TRAINER BATTLE			Pokefan Andy		TR_FLAG_541
0x76E	TRAINER BATTLE			Sage Mickey 3		TR_FLAG_542
0x76F	TRAINER BATTLE			Sage Mickey 4		TR_FLAG_543
0x770	TRAINER BATTLE			Sage Mickey 5		TR_FLAG_544
0x771	TRAINER BATTLE			Ace Trainer French		TR_FLAG_545
0x772	TRAINER BATTLE			School Kid Sherman		TR_FLAG_546
0x773	TRAINER BATTLE			Hiker Bruce		TR_FLAG_547
0x774	TRAINER BATTLE			Black Belt Manford		TR_FLAG_548
0x775	TRAINER BATTLE			Double Team Zac and Jen		TR_FLAG_549
0x776	TRAINER BATTLE			Black Belt Ander		TR_FLAG_550
0x777	TRAINER BATTLE			Hiker Dwight		TR_FLAG_551
0x778	TRAINER BATTLE			Youngster Regis		TR_FLAG_552
0x779	TRAINER BATTLE			Young Couple Moe and Lulu		TR_FLAG_553
0x77A	TRAINER BATTLE			Gentleman Milton		TR_FLAG_554
0x77B	TRAINER BATTLE			Bird Keeper Justin		TR_FLAG_555
0x77C	TRAINER BATTLE			Bird Keeper Gail		TR_FLAG_556
0x77D	TRAINER BATTLE			Young Couple Vic and Tara		TR_FLAG_557
0x77E	TRAINER BATTLE			Fisherman Kyler		TR_FLAG_558
0x77F	TRAINER BATTLE			Young Couple Tim and Sue		TR_FLAG_559
0x780	TRAINER BATTLE			Camper Clark		TR_FLAG_560
0x781	TRAINER BATTLE			Camper Tanner		TR_FLAG_561
0x782	TRAINER BATTLE			Picnicker Piper		TR_FLAG_562
0x783	TRAINER BATTLE			Picnicker Ginger		TR_FLAG_563
0x784	TRAINER BATTLE			Teacher Clarice		TR_FLAG_564
0x785	TRAINER BATTLE			Bird Keeper Josh		TR_FLAG_565
0x786	TRAINER BATTLE			School Kid Connor		TR_FLAG_566
0x787	TRAINER BATTLE			School Kid Torin		TR_FLAG_567
0x788	TRAINER BATTLE			School Kid Travis		TR_FLAG_568
0x789	TRAINER BATTLE			Twins Kay and Tia		TR_FLAG_569
0x78A	TRAINER BATTLE			Pokefan Boone		TR_FLAG_570
0x78B	TRAINER BATTLE			Pokefan Eleanor		TR_FLAG_571
0x78C	TRAINER BATTLE			Biker Dale		TR_FLAG_572
0x78D	TRAINER BATTLE			Biker Jacob		TR_FLAG_573
0x78E	TRAINER BATTLE			Biker Aiden		TR_FLAG_574
0x78F	TRAINER BATTLE			Biker Dan		TR_FLAG_575
0x790	TRAINER BATTLE			Biker Theron		TR_FLAG_576
0x791	TRAINER BATTLE			Biker Markey		TR_FLAG_577
0x792	TRAINER BATTLE			Biker Teddy		TR_FLAG_578
0x793	TRAINER BATTLE			Biker Ernest		TR_FLAG_579
0x794	TRAINER BATTLE			Camper Pedro		TR_FLAG_580
0x795	TRAINER BATTLE			Picnicker Adrian		TR_FLAG_581
0x796	TRAINER BATTLE			Picnicker Cheyenne		TR_FLAG_582
0x797	TRAINER BATTLE			Bird Keeper Bert		TR_FLAG_583
0x798	TRAINER BATTLE			Bird Keeper Ernie		TR_FLAG_584
0x799	TRAINER BATTLE			Swimmer Elmo		TR_FLAG_585
0x79A	TRAINER BATTLE			Swimmer Luis		TR_FLAG_586
0x79B	TRAINER BATTLE			Swimmer Leona		TR_FLAG_587
0x79C	TRAINER BATTLE	Route 20		Swimmer Mina		TR_FLAG_588
0x79D	TRAINER BATTLE			Fisherman Murphy		TR_FLAG_589
0x79E	TRAINER BATTLE			Fisherman Liam		TR_FLAG_590
0x79F	TRAINER BATTLE			Fisherman Gideon		TR_FLAG_591
0x7A0	TRAINER BATTLE			Swimmer Chelan		TR_FLAG_592
0x7A1	TRAINER BATTLE			Swimmer Kendra		TR_FLAG_593
0x7A2	TRAINER BATTLE			Swimmer Esteban		TR_FLAG_594
0x7A3	TRAINER BATTLE			Swimmer Duane		TR_FLAG_595
0x7A4	TRAINER BATTLE			Bird Keeper Kinsley		TR_FLAG_596
0x7A5	TRAINER BATTLE	Route 21		Bird Keeper Easton		TR_FLAG_597
0x7A6	TRAINER BATTLE			Twins Day and Dani		TR_FLAG_598
0x7A7	TRAINER BATTLE			Camper Virgil		TR_FLAG_599
0x7A8	TRAINER BATTLE			Picnicker Selina		TR_FLAG_600
0x7A9	TRAINER BATTLE			Team Rocket Grunt 26		TR_FLAG_601
0x7AA	TRAINER BATTLE			Bird Keeper Jose 4		TR_FLAG_602
0x7AB	TRAINER BATTLE			Picnicker Erin 4		TR_FLAG_603
0x7AC	TRAINER BATTLE			Ace Trainer Gaven 4		TR_FLAG_604
0x7AD	TRAINER BATTLE			Black Belt Kenji 4		TR_FLAG_605
0x7AE	TRAINER BATTLE			Hiker Parry 4		TR_FLAG_606
0x7AF	TRAINER BATTLE			Ace Trainer Reena 4		TR_FLAG_607
0x7B0	TRAINER BATTLE			Fisherman Wilton 4		TR_FLAG_608
0x7B1	TRAINER BATTLE			Ace Trainer Jamie 4		TR_FLAG_609
0x7B2	TRAINER BATTLE			Pokefan Derek 4		TR_FLAG_610
0x7B3	TRAINER BATTLE			Pokefan Beverly 4		TR_FLAG_611
0x7B4	TRAINER BATTLE			Bird Keeper Vance 4		TR_FLAG_612
0x7B5	TRAINER BATTLE			Lass Krise 2		TR_FLAG_613
0x7B6	TRAINER BATTLE			Lass Krise 3		TR_FLAG_614
0x7B7	TRAINER BATTLE			Lass Krise 4		TR_FLAG_615
0x7B8	TRAINER BATTLE			Youngster Ian 2		TR_FLAG_616
0x7B9	TRAINER BATTLE			Youngster Ian 3		TR_FLAG_617
0x7BA	TRAINER BATTLE			Youngster Ian 4		TR_FLAG_618
0x7BB	TRAINER BATTLE			Firebreather Walt 2		TR_FLAG_619
0x7BC	TRAINER BATTLE			Firebreather Walt 3		TR_FLAG_620
0x7BD	TRAINER BATTLE			Firebreather Walt 4		TR_FLAG_621
0x7BE	TRAINER BATTLE			Bug Catcher Doug 2		TR_FLAG_622
0x7BF	TRAINER BATTLE			Bug Catcher Doug 3		TR_FLAG_623
0x7C0	TRAINER BATTLE			Bug Catcher Doug 4		TR_FLAG_624
0x7C1	TRAINER BATTLE			Bug Catcher Rob 2		TR_FLAG_625
0x7C2	TRAINER BATTLE			Bug Catcher Rob 3		TR_FLAG_626
0x7C3	TRAINER BATTLE			Bug Catcher Rob 4		TR_FLAG_627
0x7C4	TRAINER BATTLE			Biker Reese 2		TR_FLAG_628
0x7C5	TRAINER BATTLE			Biker Reese 3		TR_FLAG_629
0x7C6	TRAINER BATTLE			Biker Reese 4		TR_FLAG_630
0x7C7	TRAINER BATTLE			Biker Aiden 2		TR_FLAG_631
0x7C8	TRAINER BATTLE			Biker Aiden 3		TR_FLAG_632
0x7C9	TRAINER BATTLE			Biker Aiden 4		TR_FLAG_633
0x7CA	TRAINER BATTLE			Biker Ernest 2		TR_FLAG_634
0x7CB	TRAINER BATTLE			Biker Ernest 3		TR_FLAG_635
0x7CC	TRAINER BATTLE			Biker Ernest 4		TR_FLAG_636
0x7CD	TRAINER BATTLE			Teacher Hillary 2		TR_FLAG_637
0x7CE	TRAINER BATTLE			Teacher Hillary 3		TR_FLAG_638
0x7CF	TRAINER BATTLE			Teacher Hillary 4		TR_FLAG_639
0x7D0	TRAINER BATTLE			School Kid Billy 2		TR_FLAG_640
0x7D1	TRAINER BATTLE			School Kid Billy 3		TR_FLAG_641
0x7D2	TRAINER BATTLE			School Kid Billy 4		TR_FLAG_642
0x7D3	TRAINER BATTLE			Twins Kay and Tia 2		TR_FLAG_643
0x7D4	TRAINER BATTLE			Twins Kay and Tia 3		TR_FLAG_644
0x7D5	TRAINER BATTLE			Twins Kay and Tia 4		TR_FLAG_645
0x7D6	TRAINER BATTLE			Bird Keeper Josh 2		TR_FLAG_646
0x7D7	TRAINER BATTLE			Bird Keeper Josh 3		TR_FLAG_647
0x7D8	TRAINER BATTLE			Bird Keeper Josh 4		TR_FLAG_648
0x7D9	TRAINER BATTLE			School Kid Torin 2		TR_FLAG_649
0x7DA	TRAINER BATTLE			School Kid Torin 3		TR_FLAG_650
0x7DB	TRAINER BATTLE			School Kid Torin 4		TR_FLAG_651
0x7DC	TRAINER BATTLE			Young Couple Tim and Sue 2		TR_FLAG_652
0x7DD	TRAINER BATTLE			Young Couple Tim and Sue 3		TR_FLAG_653
0x7DE	TRAINER BATTLE			Young Couple Tim and Sue 4		TR_FLAG_654
0x7DF	TRAINER BATTLE			Hiker Kenny 2		TR_FLAG_655
0x7E0	TRAINER BATTLE			Hiker Kenny 3		TR_FLAG_656
0x7E1	TRAINER BATTLE			Hiker Kenny 4		TR_FLAG_657
0x7E2	TRAINER BATTLE			Camper Tanner 2		TR_FLAG_658
0x7E3	TRAINER BATTLE			Camper Tanner 3		TR_FLAG_659
0x7E4	TRAINER BATTLE			Camper Tanner 4		TR_FLAG_660
0x7E5	TRAINER BATTLE			Fisherman Kyle 2		TR_FLAG_661
0x7E6	TRAINER BATTLE			Fisherman Kyle 3		TR_FLAG_662
0x7E7	TRAINER BATTLE			Fisherman Kyle 4		TR_FLAG_663
0x7E8	TRAINER BATTLE			Fisherman Kyler 2		TR_FLAG_664
0x7E9	TRAINER BATTLE			Fisherman Kyler 3		TR_FLAG_665
0x7EA	TRAINER BATTLE			Fisherman Kyler 4		TR_FLAG_666
0x7EB	TRAINER BATTLE			Pkmn Trainer Cheryl		TR_FLAG_667
0x7EC	TRAINER BATTLE			Pkmn Trainer Buck		TR_FLAG_668
0x7ED	TRAINER BATTLE			Pkmn Trainer Marley		TR_FLAG_669
0x7EE	TRAINER BATTLE			Pkmn Trainer Riley		TR_FLAG_670
0x7EF	TRAINER BATTLE			Pkmn Trainer Mira		TR_FLAG_671
0x7F0	TRAINER BATTLE			Gentleman Alfred 2		TR_FLAG_672
0x7F1	TRAINER BATTLE			Gentleman Alfred 3		TR_FLAG_673
0x7F2	TRAINER BATTLE			Gentleman Alfred 4		TR_FLAG_674
0x7F3	TRAINER BATTLE			Pkmn Trainer Lance		TR_FLAG_675
0x7F4	TRAINER BATTLE			Sailor Parker		TR_FLAG_676
0x7F5	TRAINER BATTLE			Sailor Eddie		TR_FLAG_677
0x7F6	TRAINER BATTLE			Swimmer Joy		TR_FLAG_678
0x7F7	TRAINER BATTLE			Beauty Callie		TR_FLAG_679
0x7F8	TRAINER BATTLE			Beauty Kassandra		TR_FLAG_680
0x7F9	TRAINER BATTLE			Ace Trainer Arabella		TR_FLAG_681
0x7FA	TRAINER BATTLE			Ace Trainer Bonita		TR_FLAG_682
0x7FB	TRAINER BATTLE			Ace Trainer Salma		TR_FLAG_683
0x7FC	TRAINER BATTLE			Double Team Elan and Ida		TR_FLAG_684
0x7FD	TRAINER BATTLE			Hiker Edwin		TR_FLAG_685
0x7FE	TRAINER BATTLE			Boarder Bryce		TR_FLAG_686
0x7FF	TRAINER BATTLE			Boarder Shaun		TR_FLAG_687
0x800	TRAINER BATTLE			Skier Cady		TR_FLAG_688
0x801	TRAINER BATTLE			Super Nerd Cary		TR_FLAG_689
0x802	TRAINER BATTLE			Super Nerd Waldo		TR_FLAG_690
0x803	TRAINER BATTLE			Super Nerd Merle		TR_FLAG_691
0x804	TRAINER BATTLE			Scientist Lowell		TR_FLAG_692
0x805	TRAINER BATTLE			Scientist Linden		TR_FLAG_693
0x806	TRAINER BATTLE			Scientist Daniel		TR_FLAG_694
0x807	TRAINER BATTLE			Bug Catcher Dane		TR_FLAG_695
0x808	TRAINER BATTLE			Bug Catcher Dion		TR_FLAG_696
0x809	TRAINER BATTLE			Bug Catcher Stacey		TR_FLAG_697
0x80A	TRAINER BATTLE			Bug Catcher Ellis		TR_FLAG_698
0x80B	TRAINER BATTLE			Bug Catcher Abner		TR_FLAG_699
0x80C	TRAINER BATTLE			Rocket Boss Giovanni		TR_FLAG_700
0x80D	TRAINER BATTLE			Champion Lance 2		TR_FLAG_701
0x80E	TRAINER BATTLE			Elite Four Will 2		TR_FLAG_702
0x80F	TRAINER BATTLE			Elite Four Koga 2		TR_FLAG_703
0x810	TRAINER BATTLE			Elite Four Bruno 2		TR_FLAG_704
0x811	TRAINER BATTLE			Elite Four Karen 2		TR_FLAG_705
0x812	TRAINER BATTLE			Executive Proton 2		TR_FLAG_706
0x813	TRAINER BATTLE			Tower Tycoon Palmer		TR_FLAG_707
0x814	TRAINER BATTLE			Hall Matron Argenta		TR_FLAG_708
0x815	TRAINER BATTLE			Factory Head Thorton		TR_FLAG_709
0x816	TRAINER BATTLE			Arcade Star Dahlia		TR_FLAG_710
0x817	TRAINER BATTLE			Castle Valet Darach		TR_FLAG_711
0x818	TRAINER BATTLE			Leader Falkner 2		TR_FLAG_712
0x819	TRAINER BATTLE			Leader Bugsy 2		TR_FLAG_713
0x81A	TRAINER BATTLE			Leader Whitney 2		TR_FLAG_714
0x81B	TRAINER BATTLE			Leader Morty 2		TR_FLAG_715
0x81C	TRAINER BATTLE			Leader Pryce 2		TR_FLAG_716
0x81D	TRAINER BATTLE			Leader Jasmine 2		TR_FLAG_717
0x81E	TRAINER BATTLE			Leader Chuck 2		TR_FLAG_718
0x81F	TRAINER BATTLE			Leader Clair 2		TR_FLAG_719
0x820	TRAINER BATTLE			Leader Brock 2		TR_FLAG_720
0x821	TRAINER BATTLE			Leader Misty 2		TR_FLAG_721
0x822	TRAINER BATTLE			Leader Lt. Surge 2		TR_FLAG_722
0x823	TRAINER BATTLE			Leader Erika 2		TR_FLAG_723
0x824	TRAINER BATTLE			Leader Janine 2		TR_FLAG_724
0x825	TRAINER BATTLE			Leader Sabrina 2		TR_FLAG_725
0x826	TRAINER BATTLE			Leader Blaine 2		TR_FLAG_726
0x827	TRAINER BATTLE			Leader Blue 2		TR_FLAG_727
0x828	TRAINER BATTLE			Beauty Charlotte		TR_FLAG_728
0x829	TRAINER BATTLE			Young Couple Duff and Eda		TR_FLAG_729
0x82A	TRAINER BATTLE			Double Team Thom and Kae		TR_FLAG_730
